number,value,datetime_start,datetime_complete,duration,params_atr_multiplier,params_atr_period,params_ema_period,state
919,9135.679637564657,2025-08-06 11:09:38.890487,2025-08-06 11:11:04.984323,0 days 00:01:26.093836,3.921461592341108,10,27,COMPLETE
920,14054.047129481542,2025-08-06 11:09:38.891891,2025-08-06 11:13:53.966381,0 days 00:04:15.074490,1.5100132836805433,26,26,COMPLETE
921,13991.040777933602,2025-08-06 11:09:38.893160,2025-08-06 11:12:28.057823,0 days 00:02:49.164663,1.4681557414697073,10,80,COMPLETE
922,7104.723624209815,2025-08-06 11:09:38.895330,2025-08-06 11:14:43.693623,0 days 00:05:04.798293,3.7781409807917035,10,79,COMPLETE
923,9709.21481048083,2025-08-06 11:09:38.897361,2025-08-06 11:13:52.657493,0 days 00:04:13.760132,3.8856778815724504,10,36,COMPLETE
924,13962.062393952976,2025-08-06 11:09:38.898980,2025-08-06 11:14:44.358009,0 days 00:05:05.459029,1.4473725481829272,9,81,COMPLETE
925,9126.985703121933,2025-08-06 11:09:38.900185,2025-08-06 11:12:31.499966,0 days 00:02:52.599781,3.882375822601178,10,27,COMPLETE
926,14807.63192842946,2025-08-06 11:09:38.904385,2025-08-06 11:13:55.787605,0 days 00:04:16.883220,1.5373656843127763,10,79,COMPLETE
927,13991.040777933602,2025-08-06 11:09:38.908118,2025-08-06 11:12:29.772745,0 days 00:02:50.864627,1.483304639964365,10,80,COMPLETE
928,27998.172383320954,2025-08-06 11:09:38.910485,2025-08-06 11:13:53.282076,0 days 00:04:14.371591,1.5121908735754535,10,26,COMPLETE
929,15047.881038890548,2025-08-06 11:09:38.913792,2025-08-06 11:12:30.103945,0 days 00:02:51.190153,1.486648578474619,9,80,COMPLETE
930,27410.683979852278,2025-08-06 11:09:38.915848,2025-08-06 11:14:43.252506,0 days 00:05:04.336658,3.934517677965698,20,26,COMPLETE
931,4477.5117020480075,2025-08-06 11:09:38.921664,2025-08-06 11:14:54.020969,0 days 00:05:15.099305,3.91806519375746,32,77,COMPLETE
932,15475.741596651585,2025-08-06 11:09:38.925993,2025-08-06 11:13:56.872732,0 days 00:04:17.946739,1.4925560967369338,10,77,COMPLETE
933,3864.817256379969,2025-08-06 11:09:38.926973,2025-08-06 11:13:51.209566,0 days 00:04:12.282593,1.4718851797233006,33,77,COMPLETE
934,3843.6149349078464,2025-08-06 11:09:38.927926,2025-08-06 11:14:44.985744,0 days 00:05:06.057818,1.478523322678867,33,78,COMPLETE
935,6430.318038383098,2025-08-06 11:09:38.929537,2025-08-06 11:12:31.459041,0 days 00:02:52.529504,3.930066354175402,10,81,COMPLETE
936,8193.171836256743,2025-08-06 11:09:38.930431,2025-08-06 11:14:47.690044,0 days 00:05:08.759613,1.487279554396881,33,26,COMPLETE
937,20379.365346609793,2025-08-06 11:09:38.932447,2025-08-06 11:13:57.901983,0 days 00:04:18.969536,1.5007685327198779,20,26,COMPLETE
938,14770.705876222291,2025-08-06 11:09:38.933812,2025-08-06 11:12:31.501730,0 days 00:02:52.567918,3.8971063211062282,33,26,COMPLETE
939,9589.706835164558,2025-08-06 11:09:38.934711,2025-08-06 11:14:40.221269,0 days 00:05:01.286558,3.888776331169571,10,26,COMPLETE
940,15491.418933307961,2025-08-06 11:09:38.940469,2025-08-06 11:14:40.830513,0 days 00:05:01.890044,3.8325919947999685,33,26,COMPLETE
941,753.0563285753656,2025-08-06 11:09:38.945549,2025-08-06 11:12:34.592103,0 days 00:02:55.646554,3.9027241250496205,33,93,COMPLETE
942,13353.274123755566,2025-08-06 11:09:38.946318,2025-08-06 11:12:33.068260,0 days 00:02:54.121942,1.4432700344274,10,80,COMPLETE
943,15475.741596651585,2025-08-06 11:09:38.949795,2025-08-06 11:12:32.993736,0 days 00:02:54.043941,1.4862901625056906,10,77,COMPLETE
944,4685.582426604784,2025-08-06 11:09:38.950537,2025-08-06 11:14:54.222301,0 days 00:05:15.271764,1.5317829384466883,33,80,COMPLETE
945,13630.560281917185,2025-08-06 11:09:38.952757,2025-08-06 11:14:00.303829,0 days 00:04:21.351072,1.504487390216012,9,77,COMPLETE
946,14191.037655672451,2025-08-06 11:09:38.957564,2025-08-06 11:12:35.728059,0 days 00:02:56.770495,1.5010447096704875,10,78,COMPLETE
947,18308.78292659996,2025-08-06 11:09:38.960256,2025-08-06 11:12:33.809443,0 days 00:02:54.849187,1.5392054766029568,20,81,COMPLETE
948,33202.71482318908,2025-08-06 11:09:38.964976,2025-08-06 11:14:40.848334,0 days 00:05:01.883358,1.4624775482258665,10,35,COMPLETE
949,1226.4622248991157,2025-08-06 11:09:38.968419,2025-08-06 11:14:45.011210,0 days 00:05:06.042791,3.8323161030931012,33,77,COMPLETE
950,15475.741596651585,2025-08-06 11:09:38.975076,2025-08-06 11:12:32.660526,0 days 00:02:53.685450,1.494303312452652,10,79,COMPLETE
951,27789.657124741472,2025-08-06 11:09:38.977316,2025-08-06 11:14:53.260323,0 days 00:05:14.283007,1.5372634962480434,10,26,COMPLETE
952,31706.2527718723,2025-08-06 11:09:38.979583,2025-08-06 11:13:57.765999,0 days 00:04:18.786416,1.4872556054218184,10,26,COMPLETE
953,3374.3853574700997,2025-08-06 11:09:38.983950,2025-08-06 11:14:53.692993,0 days 00:05:14.709043,1.4953975826083084,33,81,COMPLETE
954,16837.15943130271,2025-08-06 11:09:38.989004,2025-08-06 11:13:59.189116,0 days 00:04:20.200112,1.4693791049214209,33,26,COMPLETE
955,15083.594588993152,2025-08-06 11:09:39.053377,2025-08-06 11:11:10.579909,0 days 00:01:31.526532,1.4743518338787853,9,78,COMPLETE
956,12276.12021258576,2025-08-06 11:09:39.054576,2025-08-06 11:13:58.743617,0 days 00:04:19.689041,1.504100528685386,20,77,COMPLETE
957,15475.741596651585,2025-08-06 11:09:39.063351,2025-08-06 11:13:56.203320,0 days 00:04:17.139969,1.4931523013113321,10,81,COMPLETE
958,13991.040777933602,2025-08-06 11:09:39.065055,2025-08-06 11:14:40.989953,0 days 00:05:01.924898,1.4741859468082827,10,78,COMPLETE
959,32325.089689598655,2025-08-06 11:09:39.070441,2025-08-06 11:14:46.096001,0 days 00:05:07.025560,1.5619725237105422,10,26,COMPLETE
960,11676.615492184004,2025-08-06 11:09:39.073597,2025-08-06 11:14:46.262137,0 days 00:05:07.188540,1.5459754286388916,34,26,COMPLETE
961,5340.666487645115,2025-08-06 11:09:39.076027,2025-08-06 11:11:11.104271,0 days 00:01:32.028244,1.5449006042578428,33,77,COMPLETE
962,32110.53536696668,2025-08-06 11:09:39.076958,2025-08-06 11:11:10.824312,0 days 00:01:31.747354,1.4844449614809188,10,26,COMPLETE
963,13173.093787885202,2025-08-06 11:09:39.078251,2025-08-06 11:12:37.008261,0 days 00:02:57.930010,1.5188759756669148,9,80,COMPLETE
964,5338.106324908955,2025-08-06 11:09:39.079342,2025-08-06 11:13:58.206104,0 days 00:04:19.126762,3.898871036820751,10,80,COMPLETE
965,15137.605625590824,2025-08-06 11:09:39.081582,2025-08-06 11:12:35.778502,0 days 00:02:56.696920,1.4577038765861077,10,79,COMPLETE
966,12223.684824707114,2025-08-06 11:09:39.082728,2025-08-06 11:14:43.888227,0 days 00:05:04.805499,1.5356398518771703,9,80,COMPLETE
967,14191.037655672451,2025-08-06 11:09:39.086504,2025-08-06 11:13:59.714230,0 days 00:04:20.627726,1.5091556694667139,10,78,COMPLETE
968,14280.458770675008,2025-08-06 11:09:39.087247,2025-08-06 11:14:47.709366,0 days 00:05:08.622119,1.449607980019631,9,77,COMPLETE
969,14362.429775006975,2025-08-06 11:09:39.096673,2025-08-06 11:14:46.538419,0 days 00:05:07.441746,3.7945212743248646,33,26,COMPLETE
970,7844.483947090496,2025-08-06 11:09:39.098276,2025-08-06 11:14:01.607175,0 days 00:04:22.508899,3.8100537642499916,20,78,COMPLETE
971,14549.944138795414,2025-08-06 11:09:39.100270,2025-08-06 11:12:38.536569,0 days 00:02:59.436299,1.5167176922759769,10,80,COMPLETE
972,1037.1550353481757,2025-08-06 11:09:39.101400,2025-08-06 11:14:06.412522,0 days 00:04:27.311122,3.861979684776273,33,80,COMPLETE
973,9126.985703121933,2025-08-06 11:09:39.105536,2025-08-06 11:12:40.096045,0 days 00:03:00.990509,3.8863869515846865,10,27,COMPLETE
974,27825.88932363795,2025-08-06 11:09:39.107414,2025-08-06 11:14:02.366580,0 days 00:04:23.259166,3.8672508292806564,20,26,COMPLETE
975,15475.741596651585,2025-08-06 11:09:39.111255,2025-08-06 11:14:49.470955,0 days 00:05:10.359700,1.4898283571482815,10,80,COMPLETE
976,35993.03201319631,2025-08-06 11:09:39.112824,2025-08-06 11:12:45.831386,0 days 00:03:06.718562,1.4617007305178165,10,27,COMPLETE
977,13991.040777933602,2025-08-06 11:09:39.114636,2025-08-06 11:12:41.138468,0 days 00:03:02.023832,1.4664746656552199,10,79,COMPLETE
978,3485.2115006132008,2025-08-06 11:09:39.115856,2025-08-06 11:14:47.490975,0 days 00:05:08.375119,1.4832620588604188,33,78,COMPLETE
979,5338.106324908955,2025-08-06 11:09:39.117301,2025-08-06 11:14:48.100803,0 days 00:05:08.983502,3.9022238672971956,10,77,COMPLETE
980,1226.4622248991157,2025-08-06 11:09:39.122470,2025-08-06 11:14:07.309728,0 days 00:04:28.187258,3.8405980822736883,33,80,COMPLETE
981,13630.560281917185,2025-08-06 11:09:39.125514,2025-08-06 11:12:42.529125,0 days 00:03:03.403611,1.4998161739842941,9,78,COMPLETE
982,9565.99108935766,2025-08-06 11:09:39.127249,2025-08-06 11:14:07.131530,0 days 00:04:28.004281,1.4712096723308994,20,78,COMPLETE
983,8193.171836256743,2025-08-06 11:09:39.129782,2025-08-06 11:14:09.374820,0 days 00:04:30.245038,1.4920979788527289,33,26,COMPLETE
984,16965.63802494303,2025-08-06 11:09:39.137914,2025-08-06 11:12:41.901170,0 days 00:03:02.763256,1.5519601777433467,10,77,COMPLETE
985,8764.816347250115,2025-08-06 11:09:39.140388,2025-08-06 11:12:47.794603,0 days 00:03:08.654215,3.812100465953049,9,27,COMPLETE
986,11624.918601908645,2025-08-06 11:09:39.143621,2025-08-06 11:14:07.325780,0 days 00:04:28.182159,3.93797015048122,20,79,COMPLETE
987,7303.052954125614,2025-08-06 11:09:39.147276,2025-08-06 11:14:08.633065,0 days 00:04:29.485789,1.4707072996134203,26,80,COMPLETE
988,14778.056089600448,2025-08-06 11:09:39.183163,2025-08-06 11:14:07.632122,0 days 00:04:28.448959,1.5272887884755748,10,77,COMPLETE
989,737.5676129071758,2025-08-06 11:09:39.218256,2025-08-06 11:12:55.638131,0 days 00:03:16.419875,3.906687244878393,33,80,COMPLETE
990,35268.71107916335,2025-08-06 11:09:39.267419,2025-08-06 11:14:09.966750,0 days 00:04:30.699331,1.450490792365009,10,26,COMPLETE
991,13295.368603371584,2025-08-06 11:09:39.282954,2025-08-06 11:14:12.628171,0 days 00:04:33.345217,1.473429656386628,10,76,COMPLETE
992,14720.140884365741,2025-08-06 11:09:40.179979,2025-08-06 11:14:48.838879,0 days 00:05:08.658900,1.4858724852087357,10,76,COMPLETE
993,5338.106324908955,2025-08-06 11:09:40.969468,2025-08-06 11:14:21.424809,0 days 00:04:40.455341,3.898167511462333,10,80,COMPLETE
994,5343.860329515545,2025-08-06 11:09:41.112270,2025-08-06 11:13:31.871449,0 days 00:03:50.759179,3.9157155430668116,10,81,COMPLETE
995,8231.278148840807,2025-08-06 11:09:41.625372,2025-08-06 11:14:29.732951,0 days 00:04:48.107579,3.935517105408764,10,26,COMPLETE
996,737.5676129071758,2025-08-06 11:09:41.672253,2025-08-06 11:13:42.558700,0 days 00:04:00.886447,3.901620560765485,33,78,COMPLETE
997,6330.171799466532,2025-08-06 11:09:42.029159,2025-08-06 11:14:54.465734,0 days 00:05:12.436575,3.8375162308776063,10,81,COMPLETE
998,39653.02202889052,2025-08-06 11:09:45.173035,2025-08-06 11:14:11.715542,0 days 00:04:26.542507,1.6160491368555607,10,26,COMPLETE
999,4372.917674116871,2025-08-06 11:09:55.074675,2025-08-06 11:14:54.360943,0 days 00:04:59.286268,1.4294875633880926,33,77,COMPLETE
