number,value,datetime_start,datetime_complete,duration,params_atr_multiplier,params_atr_period,params_ema_period,state
1479,12102.72256275598,2025-08-03 22:52:29.447483,2025-08-03 23:00:12.232449,0 days 00:07:42.784966,1.4539898103779518,17,43,COMPLETE
1480,7747.357589254147,2025-08-03 22:52:29.459237,2025-08-03 23:00:11.038971,0 days 00:07:41.579734,1.4189262488122556,18,44,COMPLETE
1481,9322.736738577032,2025-08-03 22:52:29.461234,2025-08-03 23:00:10.374498,0 days 00:07:40.913264,1.4272519794264729,18,22,COMPLETE
1482,8784.470839816804,2025-08-03 22:52:29.468510,2025-08-03 23:03:14.401183,0 days 00:10:44.932673,1.4270734463279495,18,24,COMPLETE
1483,13662.372617515579,2025-08-03 22:52:29.477664,2025-08-03 23:00:11.572458,0 days 00:07:42.094794,1.450277623787405,16,30,COMPLETE
1484,8669.246586435314,2025-08-03 22:52:29.480335,2025-08-03 23:00:08.619507,0 days 00:07:39.139172,1.16893596521305,10,43,COMPLETE
1485,6189.425980150861,2025-08-03 22:52:29.481873,2025-08-03 23:00:11.063641,0 days 00:07:41.581768,1.4125447856764968,18,43,COMPLETE
1486,14638.59969502607,2025-08-03 22:52:29.484952,2025-08-03 22:57:03.505928,0 days 00:04:34.020976,1.4507867134772432,18,25,COMPLETE
1487,9322.736738577032,2025-08-03 22:52:29.486777,2025-08-03 23:00:12.595305,0 days 00:07:43.108528,1.4267748326825014,18,22,COMPLETE
1488,6904.236067480623,2025-08-03 22:52:29.488111,2025-08-03 22:57:06.410306,0 days 00:04:36.922195,1.4168520825118702,18,30,COMPLETE
1489,7164.208229906222,2025-08-03 22:52:29.491244,2025-08-03 22:57:03.103167,0 days 00:04:33.611923,1.3797451079458058,17,43,COMPLETE
1490,18948.962219144112,2025-08-03 22:52:29.496869,2025-08-03 23:00:11.403063,0 days 00:07:41.906194,1.422677320059917,10,22,COMPLETE
1491,8826.894083912968,2025-08-03 22:52:29.498866,2025-08-03 23:00:09.525236,0 days 00:07:40.026370,1.3980475106699441,17,44,COMPLETE
1492,12141.791808915097,2025-08-03 22:52:29.500993,2025-08-03 22:57:05.933314,0 days 00:04:36.432321,1.4565348393073052,18,23,COMPLETE
1493,16466.30582961786,2025-08-03 22:52:29.503564,2025-08-03 23:00:11.497355,0 days 00:07:41.993791,1.4413058189708055,18,26,COMPLETE
1494,6065.591386683515,2025-08-03 22:52:29.505309,2025-08-03 23:00:14.473685,0 days 00:07:44.968376,1.3698452808162085,18,23,COMPLETE
1495,23873.00472287525,2025-08-03 22:52:29.507258,2025-08-03 23:02:23.831528,0 days 00:09:54.324270,1.417454001812536,10,26,COMPLETE
1496,9468.510547667025,2025-08-03 22:52:29.509336,2025-08-03 23:00:11.040218,0 days 00:07:41.530882,1.148720028147017,10,30,COMPLETE
1497,6597.297162069376,2025-08-03 22:52:29.517003,2025-08-03 23:00:12.415048,0 days 00:07:42.898045,1.3923614798562014,18,30,COMPLETE
1498,14402.23879557655,2025-08-03 22:52:29.525529,2025-08-03 22:57:08.221738,0 days 00:04:38.696209,1.4327914551934093,10,44,COMPLETE
1499,6597.297162069376,2025-08-03 22:52:29.528443,2025-08-03 23:00:16.730065,0 days 00:07:47.201622,1.3879509398209906,18,30,COMPLETE
1500,10219.653134193477,2025-08-03 22:52:29.539905,2025-08-03 22:57:08.432272,0 days 00:04:38.892367,1.419193022036141,17,23,COMPLETE
1501,16481.11867545358,2025-08-03 22:52:29.543277,2025-08-03 22:57:07.666996,0 days 00:04:38.123719,1.4092533537416498,10,44,COMPLETE
1502,9376.356955073721,2025-08-03 22:52:29.547261,2025-08-03 23:03:14.071334,0 days 00:10:44.524073,1.3867832302283722,18,26,COMPLETE
1503,6304.2673622276925,2025-08-03 22:52:29.549712,2025-08-03 23:02:27.498331,0 days 00:09:57.948619,1.1652405643552217,18,26,COMPLETE
1504,9698.72261426335,2025-08-03 22:52:29.553982,2025-08-03 23:00:19.189686,0 days 00:07:49.635704,1.4335999467080547,17,43,COMPLETE
1505,12662.535053137068,2025-08-03 22:52:29.556595,2025-08-03 22:57:06.443529,0 days 00:04:36.886934,1.4368298827896568,18,22,COMPLETE
1506,8005.238216368006,2025-08-03 22:52:29.559740,2025-08-03 22:57:04.390298,0 days 00:04:34.830558,1.3889177520517966,18,44,COMPLETE
1507,6939.479063809482,2025-08-03 22:52:29.561169,2025-08-03 23:00:17.876137,0 days 00:07:48.314968,1.411607937082288,18,44,COMPLETE
1508,9835.990849126987,2025-08-03 22:52:29.569635,2025-08-03 22:54:50.964706,0 days 00:02:21.395071,1.4187712797374474,18,26,COMPLETE
1509,8602.954265505157,2025-08-03 22:52:29.577057,2025-08-03 23:00:20.907681,0 days 00:07:51.330624,1.3685524768451784,18,26,COMPLETE
1510,12006.78948490076,2025-08-03 22:52:29.578141,2025-08-03 23:00:16.991574,0 days 00:07:47.413433,1.4344006644358527,17,25,COMPLETE
1511,7338.255230882453,2025-08-03 22:52:29.580797,2025-08-03 23:00:16.958467,0 days 00:07:47.377670,1.4286631453152996,18,30,COMPLETE
1512,8859.003591748162,2025-08-03 22:52:29.591635,2025-08-03 23:02:19.866415,0 days 00:09:50.274780,1.6937564908881253,18,43,COMPLETE
1513,3908.0905381189714,2025-08-03 22:52:29.596454,2025-08-03 22:57:06.475629,0 days 00:04:36.879175,1.1661367867169923,17,44,COMPLETE
1514,8062.656803152144,2025-08-03 22:52:29.598780,2025-08-03 23:00:17.563128,0 days 00:07:47.964348,1.4272776754897358,18,44,COMPLETE
1515,9081.696598341212,2025-08-03 22:52:29.603434,2025-08-03 23:00:21.434721,0 days 00:07:51.831287,1.4076399761458829,17,44,COMPLETE
1516,7087.264455761581,2025-08-03 22:52:29.606953,2025-08-03 23:00:21.363169,0 days 00:07:51.756216,1.425607354267072,18,43,COMPLETE
1517,7224.5803062903415,2025-08-03 22:52:29.611415,2025-08-03 23:00:19.807885,0 days 00:07:50.196470,1.426336511122829,18,30,COMPLETE
1518,6355.428295029477,2025-08-03 22:52:29.614691,2025-08-03 22:54:54.664430,0 days 00:02:25.049739,1.3591804758178194,18,43,COMPLETE
1519,12320.084555062302,2025-08-03 22:52:29.618413,2025-08-03 23:00:20.558402,0 days 00:07:50.939989,1.4525370597079972,17,30,COMPLETE
1520,9376.356955073721,2025-08-03 22:52:29.621510,2025-08-03 23:00:22.985074,0 days 00:07:53.363564,1.3888947999730292,18,26,COMPLETE
1521,15515.653155714044,2025-08-03 22:52:29.623374,2025-08-03 23:00:23.190725,0 days 00:07:53.567351,1.4491746391658367,18,22,COMPLETE
1522,9835.990849126987,2025-08-03 22:52:29.627090,2025-08-03 22:57:07.205593,0 days 00:04:37.578503,1.4215700207048168,18,26,COMPLETE
1523,16466.30582961786,2025-08-03 22:52:29.629605,2025-08-03 23:00:21.459574,0 days 00:07:51.829969,1.4430643696409506,18,26,COMPLETE
1524,6087.89955763231,2025-08-03 22:52:29.631127,2025-08-03 23:00:19.937845,0 days 00:07:50.306718,1.4094131750961167,18,23,COMPLETE
1525,9017.961875445464,2025-08-03 22:52:29.632319,2025-08-03 23:00:20.065763,0 days 00:07:50.433444,1.3990797561542891,18,26,COMPLETE
1526,2869.6189504843232,2025-08-03 22:52:29.635616,2025-08-03 23:00:22.215987,0 days 00:07:52.580371,1.1712561935488908,18,43,COMPLETE
1527,6904.236067480623,2025-08-03 22:52:29.638460,2025-08-03 23:00:20.636967,0 days 00:07:50.998507,1.4197664065338251,18,30,COMPLETE
1528,14831.461462066647,2025-08-03 22:52:29.640225,2025-08-03 22:57:10.110858,0 days 00:04:40.470633,1.4420520558563334,18,22,COMPLETE
1529,9322.736738577032,2025-08-03 22:52:29.644511,2025-08-03 23:00:19.196637,0 days 00:07:49.552126,1.4268704692689393,18,22,COMPLETE
1530,10834.321949727408,2025-08-03 22:52:29.648538,2025-08-03 22:57:14.336713,0 days 00:04:44.688175,1.4228164414154825,17,44,COMPLETE
1531,10462.806678869689,2025-08-03 22:52:29.650243,2025-08-03 23:00:22.676110,0 days 00:07:53.025867,1.417136164016636,17,44,COMPLETE
1532,6401.069551175543,2025-08-03 22:52:29.652469,2025-08-03 22:54:53.957052,0 days 00:02:24.304583,1.129721789808145,18,44,COMPLETE
1533,10462.806678869689,2025-08-03 22:52:29.654747,2025-08-03 23:02:25.540161,0 days 00:09:55.885414,1.4179578998652675,17,44,COMPLETE
1534,12006.78948490076,2025-08-03 22:52:29.656535,2025-08-03 23:03:16.458311,0 days 00:10:46.801776,1.425030838358305,17,25,COMPLETE
1535,8468.755228307919,2025-08-03 22:52:29.658732,2025-08-03 23:03:12.463194,0 days 00:10:42.804462,1.3951470956091923,17,31,COMPLETE
1536,11780.21555042699,2025-08-03 22:52:29.663374,2025-08-03 23:00:23.224013,0 days 00:07:53.560639,1.4255293542921008,17,24,COMPLETE
1537,6939.479063809482,2025-08-03 22:52:29.672124,2025-08-03 23:02:27.798510,0 days 00:09:58.126386,1.4122484656604468,18,44,COMPLETE
1538,24248.6114231516,2025-08-03 22:52:29.674278,2025-08-03 23:00:23.247743,0 days 00:07:53.573465,1.4115501000035164,10,26,COMPLETE
1539,8235.71103047161,2025-08-03 22:52:29.679331,2025-08-03 23:00:21.737858,0 days 00:07:52.058527,1.383190138401406,18,25,COMPLETE
1540,9698.72261426335,2025-08-03 22:52:29.682579,2025-08-03 22:57:11.907283,0 days 00:04:42.224704,1.422594790430961,17,43,COMPLETE
1541,6904.236067480623,2025-08-03 22:52:29.685907,2025-08-03 23:02:28.835399,0 days 00:09:59.149492,1.416553565950787,18,30,COMPLETE
1542,8612.703197177545,2025-08-03 22:52:29.689613,2025-08-03 22:57:13.860527,0 days 00:04:44.170914,1.4202434507749955,18,25,COMPLETE
1543,16945.899682007766,2025-08-03 22:52:29.691893,2025-08-03 22:57:14.840581,0 days 00:04:45.148688,1.4490288415240933,18,26,COMPLETE
1544,14063.126526122503,2025-08-03 22:52:29.694518,2025-08-03 23:00:25.410878,0 days 00:07:55.716360,1.434706584156822,18,26,COMPLETE
1545,8309.669118994374,2025-08-03 22:52:29.701684,2025-08-03 23:00:23.795775,0 days 00:07:54.094091,1.3593239338832557,18,26,COMPLETE
1546,8246.512137771977,2025-08-03 22:52:29.707237,2025-08-03 23:02:26.613225,0 days 00:09:56.905988,1.4137616620849736,18,26,COMPLETE
1547,6914.573099798884,2025-08-03 22:52:29.710324,2025-08-03 23:00:23.839146,0 days 00:07:54.128822,1.4173812076938384,18,43,COMPLETE
1548,5582.758442311731,2025-08-03 22:52:29.715864,2025-08-03 23:00:19.719399,0 days 00:07:50.003535,1.1796245667429681,17,23,COMPLETE
1549,12215.257241018244,2025-08-03 22:52:29.719690,2025-08-03 23:00:24.471991,0 days 00:07:54.752301,1.4328979409952036,18,26,COMPLETE
1550,9835.990849126987,2025-08-03 22:52:29.726891,2025-08-03 23:00:23.650927,0 days 00:07:53.924036,1.4159776878654022,18,26,COMPLETE
1551,12129.268948239569,2025-08-03 22:52:29.738445,2025-08-03 23:00:25.158508,0 days 00:07:55.420063,1.4397823870745443,18,44,COMPLETE
1552,8945.26538428555,2025-08-03 22:52:29.741534,2025-08-03 23:00:28.609641,0 days 00:07:58.868107,1.406509718711835,18,26,COMPLETE
1553,7221.943371649559,2025-08-03 22:52:29.745551,2025-08-03 23:02:22.893394,0 days 00:09:53.147843,1.7056845499956577,18,30,COMPLETE
1554,10842.114044441652,2025-08-03 22:52:29.755272,2025-08-03 22:57:18.212821,0 days 00:04:48.457549,1.407841248203938,17,26,COMPLETE
1555,7164.208229906222,2025-08-03 22:52:29.761686,2025-08-03 22:57:16.448953,0 days 00:04:46.687267,1.3957888876522941,18,43,COMPLETE
1556,7747.357589254147,2025-08-03 22:52:29.763945,2025-08-03 23:00:29.272102,0 days 00:07:59.508157,1.416232588565532,18,44,COMPLETE
1557,16262.164744928046,2025-08-03 22:52:29.767353,2025-08-03 23:00:28.989493,0 days 00:07:59.222140,1.4493732480266481,10,23,COMPLETE
1558,9440.931491812451,2025-08-03 22:52:29.791823,2025-08-03 23:00:25.709646,0 days 00:07:55.917823,1.416915360319921,18,27,COMPLETE
1559,8823.45129965156,2025-08-03 22:52:29.824570,2025-08-03 23:00:27.041181,0 days 00:07:57.216611,1.426227011590923,18,25,COMPLETE
1560,4805.556983934148,2025-08-03 22:52:29.825934,2025-08-03 23:00:26.691210,0 days 00:07:56.865276,1.1598474602501385,18,44,COMPLETE
1561,14638.59969502607,2025-08-03 22:52:29.863065,2025-08-03 23:00:29.201497,0 days 00:07:59.338432,1.4440942039492075,18,25,COMPLETE
1562,5227.9548183906745,2025-08-03 22:52:29.906945,2025-08-03 23:00:28.109044,0 days 00:07:58.202099,1.3292686759670025,17,23,COMPLETE
1563,14063.126526122503,2025-08-03 22:52:29.926193,2025-08-03 23:00:29.039909,0 days 00:07:59.113716,1.4361034341084034,18,26,COMPLETE
1564,8959.372983006404,2025-08-03 22:52:29.936312,2025-08-03 22:54:59.546417,0 days 00:02:29.610105,1.4295140481670652,18,25,COMPLETE
1565,8612.703197177545,2025-08-03 22:52:29.950406,2025-08-03 23:00:30.695072,0 days 00:08:00.744666,1.4245914523428445,18,25,COMPLETE
1566,6691.790908304731,2025-08-03 22:52:29.958648,2025-08-03 22:57:19.329133,0 days 00:04:49.370485,1.393684380010321,17,43,COMPLETE
1567,17849.872189455364,2025-08-03 22:52:29.986780,2025-08-03 23:02:32.563465,0 days 00:10:02.576685,1.412625256585289,10,30,COMPLETE
1568,9885.990310582276,2025-08-03 22:52:29.997331,2025-08-03 22:57:19.134172,0 days 00:04:49.136841,1.429014971219671,17,30,COMPLETE
1569,12006.78948490076,2025-08-03 22:52:30.001730,2025-08-03 23:00:29.221778,0 days 00:07:59.220048,1.4230350122509858,17,25,COMPLETE
1570,7747.357589254147,2025-08-03 22:52:30.071289,2025-08-03 23:02:28.175277,0 days 00:09:58.103988,1.4190676748183761,18,44,COMPLETE
1571,20331.600258839444,2025-08-03 22:52:30.097936,2025-08-03 23:02:31.982817,0 days 00:10:01.884881,1.385703852515606,10,23,COMPLETE
1572,10920.76174051088,2025-08-03 22:52:30.133337,2025-08-03 23:02:27.050161,0 days 00:09:56.916824,1.4082663052371236,17,26,COMPLETE
1573,7159.942107752844,2025-08-03 22:52:30.181922,2025-08-03 22:57:22.794535,0 days 00:04:52.612613,1.3474315949313795,18,25,COMPLETE
1574,7747.357589254147,2025-08-03 22:52:30.186740,2025-08-03 22:57:21.219187,0 days 00:04:51.032447,1.4158226534027618,18,44,COMPLETE
1575,18096.947379120353,2025-08-03 22:52:30.195375,2025-08-03 23:00:30.184638,0 days 00:07:59.989263,1.3945554811874052,10,45,COMPLETE
1576,19712.878421412963,2025-08-03 22:52:30.209204,2025-08-03 23:00:31.923894,0 days 00:08:01.714690,1.361890255205875,10,25,COMPLETE
1577,12663.495286487669,2025-08-03 22:52:30.214639,2025-08-03 23:02:30.370952,0 days 00:10:00.156313,1.4567320953770957,18,30,COMPLETE
1578,5996.940376406036,2025-08-03 22:52:30.218061,2025-08-03 23:00:31.454725,0 days 00:08:01.236664,1.1720439695510698,18,24,COMPLETE
1579,15875.411778207523,2025-08-03 22:52:30.224952,2025-08-03 22:57:26.579024,0 days 00:04:56.354072,1.4186989245993902,10,45,COMPLETE
1580,10982.821189360173,2025-08-03 22:52:30.229302,2025-08-03 23:00:33.940249,0 days 00:08:03.710947,1.1685055358466951,10,26,COMPLETE
1581,7485.5344098249325,2025-08-03 22:52:30.232377,2025-08-03 23:00:27.659330,0 days 00:07:57.426953,1.3896366870077739,17,44,COMPLETE
1582,18916.37016550811,2025-08-03 22:52:30.237371,2025-08-03 22:57:24.370160,0 days 00:04:54.132789,1.4165720743572427,10,23,COMPLETE
1583,23873.00472287525,2025-08-03 22:52:30.242526,2025-08-03 22:55:03.872572,0 days 00:02:33.630046,1.4158958403608959,10,26,COMPLETE
1584,18916.37016550811,2025-08-03 22:52:30.247702,2025-08-03 23:02:30.722765,0 days 00:10:00.475063,1.4167224182859648,10,23,COMPLETE
1585,20963.75768075314,2025-08-03 22:52:30.250492,2025-08-03 23:00:29.406482,0 days 00:07:59.155990,1.3866770573609632,10,30,COMPLETE
1586,7245.798988553882,2025-08-03 22:52:30.254064,2025-08-03 22:55:05.965717,0 days 00:02:35.711653,1.4228717385050829,19,30,COMPLETE
1587,14809.424145752198,2025-08-03 22:52:30.255404,2025-08-03 23:00:32.357938,0 days 00:08:02.102534,1.4085550441037318,10,43,COMPLETE
1588,22822.872877836897,2025-08-03 22:52:30.258071,2025-08-03 22:57:26.451260,0 days 00:04:56.193189,1.4115939114845086,10,24,COMPLETE
1589,17970.914792192558,2025-08-03 22:52:30.260227,2025-08-03 23:03:14.853414,0 days 00:10:44.593187,1.444057375477285,10,25,COMPLETE
1590,19397.43262746076,2025-08-03 22:52:30.262519,2025-08-03 23:00:35.712915,0 days 00:08:05.450396,1.417021864315181,10,25,COMPLETE
1591,8022.184003302404,2025-08-03 22:52:30.265984,2025-08-03 23:02:37.668321,0 days 00:10:07.402337,1.3925738907420158,19,26,COMPLETE
1592,15725.166711562595,2025-08-03 22:52:30.270716,2025-08-03 23:00:34.496206,0 days 00:08:04.225490,1.4172935114640968,10,44,COMPLETE
1593,21947.5675357016,2025-08-03 22:52:30.272817,2025-08-03 23:00:33.900313,0 days 00:08:03.627496,1.4290190423387914,10,26,COMPLETE
1594,12215.257241018244,2025-08-03 22:52:30.274939,2025-08-03 22:57:24.579954,0 days 00:04:54.305015,1.4331699640664892,18,26,COMPLETE
1595,16118.685038166477,2025-08-03 22:52:30.276389,2025-08-03 23:02:34.436888,0 days 00:10:04.160499,1.4194819650704305,10,30,COMPLETE
1596,20750.38365131875,2025-08-03 22:52:30.278408,2025-08-03 22:55:06.998405,0 days 00:02:36.719997,1.4302050260395462,10,24,COMPLETE
1597,14402.23879557655,2025-08-03 22:52:30.288421,2025-08-03 23:03:17.679687,0 days 00:10:47.391266,1.4450856489816704,10,44,COMPLETE
1598,15254.564999243752,2025-08-03 22:52:30.290492,2025-08-03 23:03:14.827553,0 days 00:10:44.537061,1.436881225254477,10,23,COMPLETE
1599,21947.5675357016,2025-08-03 22:52:30.293233,2025-08-03 22:57:28.505185,0 days 00:04:58.211952,1.4203514361245495,10,26,COMPLETE
1600,17970.914792192558,2025-08-03 22:52:30.298524,2025-08-03 22:57:29.500574,0 days 00:04:59.202050,1.4454536499639183,10,25,COMPLETE
1601,16662.25287910461,2025-08-03 22:52:30.300375,2025-08-03 23:02:34.449793,0 days 00:10:04.149418,1.4341736778952092,10,22,COMPLETE
1602,18948.962219144112,2025-08-03 22:52:30.301738,2025-08-03 23:00:38.414520,0 days 00:08:08.112782,1.4272362466316104,10,22,COMPLETE
1603,21947.5675357016,2025-08-03 22:52:30.319711,2025-08-03 23:00:33.862014,0 days 00:08:03.542303,1.422283171434598,10,26,COMPLETE
1604,14402.23879557655,2025-08-03 22:52:30.324747,2025-08-03 23:00:36.212087,0 days 00:08:05.887340,1.4207783108507765,10,44,COMPLETE
1605,16835.814726270684,2025-08-03 22:52:30.326685,2025-08-03 23:02:35.077643,0 days 00:10:04.750958,1.413813624818352,10,44,COMPLETE
1606,23383.733894368826,2025-08-03 22:52:30.337024,2025-08-03 22:57:31.152272,0 days 00:05:00.815248,1.3563959065319997,10,26,COMPLETE
1607,15782.601544370993,2025-08-03 22:52:30.342687,2025-08-03 23:00:35.447796,0 days 00:08:05.105109,1.4509878925545634,10,44,COMPLETE
1608,18519.553727478982,2025-08-03 22:52:30.348812,2025-08-03 23:02:30.096159,0 days 00:09:59.747347,1.39498568052188,10,22,COMPLETE
1609,28406.025195232913,2025-08-03 22:52:30.350686,2025-08-03 23:00:36.438471,0 days 00:08:06.087785,1.3838739864817367,10,26,COMPLETE
1610,6704.007476091824,2025-08-03 22:52:30.354061,2025-08-03 23:02:34.535453,0 days 00:10:04.181392,1.1607536739773283,18,30,COMPLETE
1611,16371.805211137433,2025-08-03 22:52:30.362434,2025-08-03 23:00:39.527415,0 days 00:08:09.164981,1.4272971255166749,11,22,COMPLETE
1612,28406.025195232913,2025-08-03 22:52:30.370912,2025-08-03 22:57:30.487582,0 days 00:05:00.116670,1.3797180509098037,10,26,COMPLETE
1613,16470.685999609595,2025-08-03 22:52:30.375555,2025-08-03 23:00:37.765615,0 days 00:08:07.390060,1.3966632654393383,10,44,COMPLETE
1614,16470.685999609595,2025-08-03 22:52:30.381270,2025-08-03 23:00:37.090857,0 days 00:08:06.709587,1.3989968801111654,10,44,COMPLETE
1615,17569.38933779005,2025-08-03 22:52:30.385204,2025-08-03 23:00:39.840646,0 days 00:08:09.455442,1.4152167031955127,10,30,COMPLETE
1616,17937.573047895727,2025-08-03 22:52:30.388863,2025-08-03 23:00:40.106570,0 days 00:08:09.717707,1.4481083061351698,10,25,COMPLETE
1617,17474.189039765068,2025-08-03 22:52:30.391018,2025-08-03 23:00:36.784737,0 days 00:08:06.393719,1.4091795660162645,10,30,COMPLETE
1618,26700.942622504783,2025-08-03 22:52:30.392918,2025-08-03 23:00:37.308400,0 days 00:08:06.915482,1.371660415895492,10,26,COMPLETE
1619,23730.74080476085,2025-08-03 22:52:30.400638,2025-08-03 23:00:38.307982,0 days 00:08:07.907344,1.396601015287964,10,26,COMPLETE
1620,16118.685038166477,2025-08-03 22:52:30.406646,2025-08-03 23:00:37.114347,0 days 00:08:06.707701,1.4206324363561396,10,30,COMPLETE
1621,22144.195026920475,2025-08-03 22:52:30.408558,2025-08-03 23:00:40.205448,0 days 00:08:09.796890,1.4325613202288392,10,26,COMPLETE
1622,17462.180434428232,2025-08-03 22:52:30.414084,2025-08-03 22:57:37.700136,0 days 00:05:07.286052,1.3949579747877667,10,30,COMPLETE
1623,8797.645149106946,2025-08-03 22:52:30.420223,2025-08-03 23:02:34.252466,0 days 00:10:03.832243,1.408492932153319,18,26,COMPLETE
1624,17849.872189455364,2025-08-03 22:52:30.423521,2025-08-03 23:02:41.380797,0 days 00:10:10.957276,1.4140657180517955,10,30,COMPLETE
1625,14402.23879557655,2025-08-03 22:52:30.429934,2025-08-03 23:00:43.268877,0 days 00:08:12.838943,1.420736577670057,10,44,COMPLETE
1626,21947.5675357016,2025-08-03 22:52:30.433237,2025-08-03 23:02:32.087576,0 days 00:10:01.654339,1.4199224990297292,10,26,COMPLETE
1627,22181.970717638917,2025-08-03 22:52:30.435945,2025-08-03 22:55:11.000486,0 days 00:02:40.564541,1.3884693343732772,10,22,COMPLETE
1628,16118.685038166477,2025-08-03 22:52:30.438613,2025-08-03 22:57:36.387805,0 days 00:05:05.949192,1.4308782301992373,10,30,COMPLETE
1629,11947.916210944652,2025-08-03 22:52:30.445564,2025-08-03 22:57:35.905294,0 days 00:05:05.459730,1.4355332779028545,17,45,COMPLETE
1630,23746.64036745696,2025-08-03 22:52:30.453006,2025-08-03 23:02:41.078157,0 days 00:10:10.625151,1.4080197700286192,10,26,COMPLETE
1631,22144.195026920475,2025-08-03 22:52:30.460008,2025-08-03 22:57:38.861131,0 days 00:05:08.401123,1.4379995310417466,10,26,COMPLETE
1632,20391.5646872266,2025-08-03 22:52:30.482081,2025-08-03 23:00:41.296122,0 days 00:08:10.814041,1.4021681862464783,10,22,COMPLETE
1633,15207.90971463477,2025-08-03 22:52:30.509623,2025-08-03 23:00:41.527416,0 days 00:08:11.017793,1.4479264694156178,10,30,COMPLETE
1634,20727.006683378815,2025-08-03 22:52:30.540958,2025-08-03 23:00:46.901162,0 days 00:08:16.360204,1.4491360028061995,10,26,COMPLETE
1635,17687.768033154498,2025-08-03 22:52:30.572778,2025-08-03 23:00:43.412994,0 days 00:08:12.840216,1.393753941547254,10,30,COMPLETE
1636,14402.23879557655,2025-08-03 22:52:30.605789,2025-08-03 23:02:32.612726,0 days 00:10:02.006937,1.4193098325447229,10,44,COMPLETE
1637,23873.00472287525,2025-08-03 22:52:30.715344,2025-08-03 23:00:48.721463,0 days 00:08:18.006119,1.4152922607590397,10,26,COMPLETE
1638,16118.685038166477,2025-08-03 22:52:30.733264,2025-08-03 23:02:35.522959,0 days 00:10:04.789695,1.4201497587987673,10,30,COMPLETE
1639,16835.814726270684,2025-08-03 22:52:30.764387,2025-08-03 23:02:35.960922,0 days 00:10:05.196535,1.4119211100143594,10,44,COMPLETE
1640,12541.594693245146,2025-08-03 22:52:30.772688,2025-08-03 23:00:48.624644,0 days 00:08:17.851956,1.4234789772689695,11,43,COMPLETE
1641,17937.573047895727,2025-08-03 22:52:30.807154,2025-08-03 23:00:45.868307,0 days 00:08:15.061153,1.4473656475797019,10,25,COMPLETE
1642,16118.685038166477,2025-08-03 22:52:30.859793,2025-08-03 23:02:36.192136,0 days 00:10:05.332343,1.421350524779642,10,30,COMPLETE
1643,24248.6114231516,2025-08-03 22:52:30.878717,2025-08-03 23:00:48.529160,0 days 00:08:17.650443,1.4115497502779473,10,26,COMPLETE
1644,9017.961875445464,2025-08-03 22:52:30.891210,2025-08-03 23:00:43.150845,0 days 00:08:12.259635,1.3963097043895523,18,26,COMPLETE
1645,5134.337878647612,2025-08-03 22:52:30.897068,2025-08-03 23:02:46.208860,0 days 00:10:15.311792,1.147747767599723,17,22,COMPLETE
1646,8022.79352250444,2025-08-03 22:52:30.900004,2025-08-03 23:00:45.834482,0 days 00:08:14.934478,1.3690939535943198,18,22,COMPLETE
1647,6842.515480136385,2025-08-03 22:52:30.902257,2025-08-03 23:02:41.632214,0 days 00:10:10.729957,1.4022291264698636,18,44,COMPLETE
1648,13234.775000167925,2025-08-03 22:52:30.904891,2025-08-03 22:55:14.764856,0 days 00:02:43.859965,1.4454046311143953,18,44,COMPLETE
1649,8188.16210199219,2025-08-03 22:52:30.908596,2025-08-03 22:57:39.212050,0 days 00:05:08.303454,1.4089852756317738,17,43,COMPLETE
1650,7806.510883409321,2025-08-03 22:52:30.913821,2025-08-03 23:00:47.853112,0 days 00:08:16.939291,1.1993419854820866,18,26,COMPLETE
1651,8308.773418765863,2025-08-03 22:52:30.925352,2025-08-03 23:02:38.718537,0 days 00:10:07.793185,1.3782594900291765,18,27,COMPLETE
1652,6939.479063809482,2025-08-03 22:52:30.928990,2025-08-03 22:57:42.033089,0 days 00:05:11.104099,1.4128476071173819,18,44,COMPLETE
1653,22144.195026920475,2025-08-03 22:52:30.930143,2025-08-03 23:00:48.200219,0 days 00:08:17.270076,1.4340828728289408,10,26,COMPLETE
1654,6904.236067480623,2025-08-03 22:52:30.932655,2025-08-03 23:02:36.918150,0 days 00:10:05.985495,1.414457296128965,18,30,COMPLETE
1655,10276.20196492215,2025-08-03 22:52:30.936408,2025-08-03 23:00:48.360547,0 days 00:08:17.424139,1.6848084422089846,17,22,COMPLETE
1656,9835.990849126987,2025-08-03 22:52:30.938014,2025-08-03 23:02:46.543798,0 days 00:10:15.605784,1.4160583053334062,18,26,COMPLETE
1657,8197.027281034516,2025-08-03 22:52:30.944866,2025-08-03 22:57:42.062101,0 days 00:05:11.117235,1.3944107011083522,18,25,COMPLETE
1658,19704.182786690515,2025-08-03 22:52:30.946249,2025-08-03 22:57:42.021140,0 days 00:05:11.074891,1.4146558614039904,10,25,COMPLETE
1659,10834.321949727408,2025-08-03 22:52:30.948199,2025-08-03 23:02:35.262875,0 days 00:10:04.314676,1.4257751688515368,17,44,COMPLETE
1660,6874.121989511055,2025-08-03 22:52:30.952832,2025-08-03 23:00:48.391079,0 days 00:08:17.438247,1.4237055442303406,18,23,COMPLETE
1661,9815.101471787368,2025-08-03 22:52:30.955740,2025-08-03 23:00:49.168016,0 days 00:08:18.212276,1.4367264272042384,18,43,COMPLETE
1662,6463.9911281026525,2025-08-03 22:52:30.958242,2025-08-03 23:00:52.882135,0 days 00:08:21.923893,1.4136406615143446,18,44,COMPLETE
