number,value,datetime_start,datetime_complete,duration,params_fast,params_macd_fast,params_macd_signal,params_macd_slow,params_rsi_period,params_rsi_threshold,params_slow,params_trend_sma_period,params_volume_ma_period,state
348,52785.50443084516,2025-08-06 16:51:15.609977,2025-08-06 16:51:50.557766,0 days 00:00:34.947789,8,9,16,33,22,66,76,27,30,COMPLETE
349,47137.88572294981,2025-08-06 16:51:19.279124,2025-08-06 16:51:54.942375,0 days 00:00:35.663251,8,9,16,32,22,66,80,36,31,COMPLETE
350,127640.29393676406,2025-08-06 16:51:20.029363,2025-08-06 16:51:56.247313,0 days 00:00:36.217950,5,9,16,32,23,67,78,36,30,COMPLETE
351,127640.29393676406,2025-08-06 16:51:48.844875,2025-08-06 16:52:22.901424,0 days 00:00:34.056549,5,9,16,32,24,67,78,36,30,COMPLETE
352,173889.1523451977,2025-08-06 16:51:50.569555,2025-08-06 16:52:25.823063,0 days 00:00:35.253508,5,9,16,32,24,67,81,34,31,COMPLETE
353,272042.3390031978,2025-08-06 16:51:54.959888,2025-08-06 16:52:32.094841,0 days 00:00:37.134953,5,9,17,32,24,67,84,33,30,COMPLETE
354,116527.6927061913,2025-08-06 16:51:56.253931,2025-08-06 16:52:32.844623,0 days 00:00:36.590692,5,20,16,31,24,66,86,29,33,COMPLETE
355,198586.91192750452,2025-08-06 16:52:22.913702,2025-08-06 16:52:59.165986,0 days 00:00:36.252284,5,9,17,42,24,67,82,28,33,COMPLETE
356,36789.30420581572,2025-08-06 16:52:25.866360,2025-08-06 16:53:00.204566,0 days 00:00:34.338206,8,20,17,31,23,66,86,29,33,COMPLETE
357,146491.59284349275,2025-08-06 16:52:32.170845,2025-08-06 16:53:07.640273,0 days 00:00:35.469428,8,20,16,31,23,66,85,27,39,COMPLETE
358,1452.3940820292526,2025-08-06 16:52:32.867816,2025-08-06 16:53:09.043772,0 days 00:00:36.175956,8,19,17,33,23,55,69,42,29,COMPLETE
359,293285.07941331994,2025-08-06 16:52:59.214535,2025-08-06 16:53:37.350738,0 days 00:00:38.136203,8,12,17,33,23,66,86,21,29,COMPLETE
360,206095.4519190869,2025-08-06 16:53:00.221121,2025-08-06 16:53:36.089647,0 days 00:00:35.868526,7,12,16,33,23,69,71,21,18,COMPLETE
361,119543.55458024894,2025-08-06 16:53:07.687205,2025-08-06 16:53:43.136094,0 days 00:00:35.448889,7,19,16,33,23,69,88,42,29,COMPLETE
362,26306.425484769115,2025-08-06 16:53:09.083161,2025-08-06 16:53:43.054784,0 days 00:00:33.971623,7,18,16,33,11,69,88,21,31,COMPLETE
363,136727.48211133434,2025-08-06 16:53:36.179456,2025-08-06 16:54:13.777912,0 days 00:00:37.598456,7,18,16,25,25,68,87,21,14,COMPLETE
364,17690.32331814007,2025-08-06 16:53:37.423284,2025-08-06 16:54:13.872911,0 days 00:00:36.449627,12,11,18,34,25,68,90,10,27,COMPLETE
365,255331.88503483383,2025-08-06 16:53:43.100075,2025-08-06 16:54:18.694346,0 days 00:00:35.594271,9,12,17,34,25,68,74,16,28,COMPLETE
366,183515.07978050114,2025-08-06 16:53:43.179891,2025-08-06 16:54:19.072278,0 days 00:00:35.892387,11,12,15,34,25,68,75,15,27,COMPLETE
367,228031.5379414427,2025-08-06 16:54:13.810486,2025-08-06 16:54:48.858219,0 days 00:00:35.047733,10,12,17,34,24,68,75,15,27,COMPLETE
368,-inf,2025-08-06 16:54:13.895076,2025-08-06 16:54:49.447634,0 days 00:00:35.552558,73,12,17,25,24,33,75,16,27,COMPLETE
369,16001.130674421682,2025-08-06 16:54:18.706581,2025-08-06 16:54:55.163632,0 days 00:00:36.457051,10,12,19,25,24,69,97,10,26,COMPLETE
370,23441.658800863323,2025-08-06 16:54:19.118666,2025-08-06 16:54:54.841940,0 days 00:00:35.723274,10,13,17,25,24,69,99,10,32,COMPLETE
371,42442.76893813781,2025-08-06 16:54:48.926312,2025-08-06 16:55:25.132094,0 days 00:00:36.205782,9,13,18,35,24,69,99,10,32,COMPLETE
372,47253.89760181229,2025-08-06 16:54:49.454157,2025-08-06 16:55:25.373264,0 days 00:00:35.919107,9,11,15,25,23,69,98,22,32,COMPLETE
373,41955.87494930829,2025-08-06 16:54:54.908130,2025-08-06 16:55:31.726865,0 days 00:00:36.818735,9,11,15,36,26,66,82,23,31,COMPLETE
374,128276.04815758686,2025-08-06 16:54:55.164641,2025-08-06 16:55:31.406528,0 days 00:00:36.241887,6,11,15,36,23,66,81,23,31,COMPLETE
375,117457.36611111356,2025-08-06 16:55:25.186963,2025-08-06 16:55:59.057651,0 days 00:00:33.870688,6,11,15,15,23,66,82,22,31,COMPLETE
376,131064.58777931957,2025-08-06 16:55:25.393051,2025-08-06 16:55:58.574239,0 days 00:00:33.181188,6,11,15,36,23,66,81,22,31,COMPLETE
377,42705.064211799,2025-08-06 16:55:31.433417,2025-08-06 16:56:04.937493,0 days 00:00:33.504076,6,19,13,33,19,67,92,21,40,COMPLETE
378,-inf,2025-08-06 16:55:31.771160,2025-08-06 16:55:35.468101,0 days 00:00:03.696941,7,18,11,15,23,70,91,19,29,COMPLETE
379,107089.27517376204,2025-08-06 16:55:35.512716,2025-08-06 16:56:08.846976,0 days 00:00:33.334260,6,19,14,33,22,70,93,26,29,COMPLETE
380,-inf,2025-08-06 16:55:58.580292,2025-08-06 16:56:34.990871,0 days 00:00:36.410579,5,19,14,33,26,40,93,27,40,COMPLETE
381,135890.38157706222,2025-08-06 16:55:59.101129,2025-08-06 16:56:35.206282,0 days 00:00:36.105153,5,19,14,24,26,70,92,30,40,COMPLETE
382,-inf,2025-08-06 16:56:04.966126,2025-08-06 16:56:40.549299,0 days 00:00:35.583173,8,8,14,17,26,40,146,29,24,COMPLETE
383,65224.254868453165,2025-08-06 16:56:08.858722,2025-08-06 16:56:42.679157,0 days 00:00:33.820435,8,8,14,24,25,68,85,120,24,COMPLETE
384,23534.461655776526,2025-08-06 16:56:35.028194,2025-08-06 16:57:13.414389,0 days 00:00:38.386195,8,8,14,24,24,68,86,124,23,COMPLETE
385,104883.49076418263,2025-08-06 16:56:35.218385,2025-08-06 16:57:12.278339,0 days 00:00:37.059954,8,8,13,24,25,69,87,16,36,COMPLETE
386,111673.76114044599,2025-08-06 16:56:40.563573,2025-08-06 16:57:16.654163,0 days 00:00:36.090590,8,8,13,24,18,68,86,16,36,COMPLETE
387,156791.67549081778,2025-08-06 16:56:42.793337,2025-08-06 16:57:18.905339,0 days 00:00:36.112002,7,8,13,35,24,69,104,16,28,COMPLETE
388,140443.66089614353,2025-08-06 16:57:12.295343,2025-08-06 16:57:45.651715,0 days 00:00:33.356372,7,18,18,40,24,69,104,16,28,COMPLETE
389,69192.01939509714,2025-08-06 16:57:13.442858,2025-08-06 16:57:48.723433,0 days 00:00:35.280575,5,6,13,34,18,69,78,35,28,COMPLETE
390,44738.57771649527,2025-08-06 16:57:16.682518,2025-08-06 16:57:52.677301,0 days 00:00:35.994783,5,18,14,40,30,69,67,38,28,COMPLETE
391,2488.6676409159068,2025-08-06 16:57:18.965843,2025-08-06 16:57:54.075784,0 days 00:00:35.109941,40,18,14,19,30,67,78,36,29,COMPLETE
392,104987.7881499297,2025-08-06 16:57:45.756097,2025-08-06 16:58:21.469225,0 days 00:00:35.713128,5,10,14,35,22,67,79,36,29,COMPLETE
393,12732.482479525028,2025-08-06 16:57:48.747119,2025-08-06 16:58:24.831808,0 days 00:00:36.084689,12,12,14,35,22,67,66,10,30,COMPLETE
394,214648.76332204387,2025-08-06 16:57:52.721448,2025-08-06 16:58:27.969429,0 days 00:00:35.247981,5,10,14,32,22,67,90,10,17,COMPLETE
395,17816.56314176337,2025-08-06 16:57:54.110329,2025-08-06 16:58:28.957009,0 days 00:00:34.846680,21,12,15,34,22,70,83,53,30,COMPLETE
396,16927.93053238048,2025-08-06 16:58:21.616889,2025-08-06 16:58:56.667711,0 days 00:00:35.050822,12,12,15,41,27,70,88,20,30,COMPLETE
397,21343.218556451076,2025-08-06 16:58:24.862641,2025-08-06 16:58:59.694541,0 days 00:00:34.831900,21,10,15,32,27,70,83,20,26,COMPLETE
398,223015.0536821807,2025-08-06 16:58:27.970769,2025-08-06 16:59:06.393021,0 days 00:00:38.422252,7,11,15,34,27,70,89,21,32,COMPLETE
399,14572.029645600182,2025-08-06 16:58:28.986816,2025-08-06 16:59:06.459740,0 days 00:00:37.472924,44,11,16,26,23,70,95,25,26,COMPLETE
400,51841.822006754286,2025-08-06 16:58:56.736209,2025-08-06 16:59:32.022545,0 days 00:00:35.286336,7,11,12,49,23,68,96,26,26,COMPLETE
401,35657.574342460786,2025-08-06 16:58:59.746604,2025-08-06 16:59:37.003061,0 days 00:00:37.256457,7,11,14,26,23,68,94,165,32,COMPLETE
402,1659.3079200695986,2025-08-06 16:59:06.425674,2025-08-06 16:59:41.742417,0 days 00:00:35.316743,7,9,10,23,23,58,96,27,31,COMPLETE
403,62689.227943425096,2025-08-06 16:59:06.511021,2025-08-06 16:59:42.420383,0 days 00:00:35.909362,7,13,12,23,23,68,95,30,33,COMPLETE
404,21926.381588163353,2025-08-06 16:59:32.135183,2025-08-06 17:00:08.178444,0 days 00:00:36.043261,9,9,14,46,24,68,84,32,32,COMPLETE
405,12207.066715160927,2025-08-06 16:59:37.022058,2025-08-06 17:00:12.940031,0 days 00:00:35.917973,10,13,13,23,24,65,89,70,33,COMPLETE
406,14306.067717725666,2025-08-06 16:59:41.759897,2025-08-06 17:00:19.706446,0 days 00:00:37.946549,10,13,16,25,24,65,85,16,33,COMPLETE
407,10401.921687085087,2025-08-06 16:59:42.426855,2025-08-06 17:00:19.663910,0 days 00:00:37.237055,10,19,14,25,24,69,85,15,22,COMPLETE
408,235171.23129288928,2025-08-06 17:00:08.211011,2025-08-06 17:00:44.082199,0 days 00:00:35.871188,5,19,13,25,25,65,89,16,30,COMPLETE
409,194830.49638570577,2025-08-06 17:00:12.967377,2025-08-06 17:00:49.176200,0 days 00:00:36.208823,5,7,16,25,25,69,80,15,30,COMPLETE
410,162469.28430794508,2025-08-06 17:00:19.693334,2025-08-06 17:00:55.976245,0 days 00:00:36.282911,5,10,16,33,16,69,80,17,31,COMPLETE
411,80922.15937036742,2025-08-06 17:00:19.708256,2025-08-06 17:00:55.642759,0 days 00:00:35.934503,5,17,14,33,25,69,80,42,30,COMPLETE
412,67350.09476234525,2025-08-06 17:00:44.146285,2025-08-06 17:01:23.267150,0 days 00:00:39.120865,5,10,14,33,26,69,79,45,29,COMPLETE
413,168547.02913395964,2025-08-06 17:00:49.215885,2025-08-06 17:01:26.965320,0 days 00:00:37.749435,6,10,14,33,26,69,101,10,29,COMPLETE
414,41956.03589235034,2025-08-06 17:00:55.665042,2025-08-06 17:01:33.306855,0 days 00:00:37.641813,28,10,15,35,26,66,71,10,29,COMPLETE
415,35625.43581889237,2025-08-06 17:00:56.006930,2025-08-06 17:01:33.041553,0 days 00:00:37.034623,6,10,15,36,26,67,90,200,29,COMPLETE
416,4507.769150364988,2025-08-06 17:01:23.268591,2025-08-06 17:01:59.908827,0 days 00:00:36.640236,7,18,15,34,5,66,73,24,38,COMPLETE
417,-inf,2025-08-06 17:01:27.035849,2025-08-06 17:02:03.815833,0 days 00:00:36.779984,7,18,15,35,28,48,72,198,35,COMPLETE
418,-inf,2025-08-06 17:01:33.075031,2025-08-06 17:02:10.312108,0 days 00:00:37.237077,8,9,13,31,27,43,85,24,20,COMPLETE
419,72477.56991613958,2025-08-06 17:01:33.341868,2025-08-06 17:02:09.951897,0 days 00:00:36.610029,8,18,17,31,27,70,91,24,25,COMPLETE
420,203741.14839829522,2025-08-06 17:02:00.004123,2025-08-06 17:02:34.930897,0 days 00:00:34.926774,8,9,13,30,28,70,85,30,35,COMPLETE
421,47983.21654122101,2025-08-06 17:02:03.816996,2025-08-06 17:02:38.105731,0 days 00:00:34.288735,9,9,17,30,27,70,85,32,25,COMPLETE
422,125762.93179138338,2025-08-06 17:02:09.963150,2025-08-06 17:02:45.592897,0 days 00:00:35.629747,9,9,13,30,23,68,85,33,31,COMPLETE
423,61771.36020047912,2025-08-06 17:02:10.334788,2025-08-06 17:02:47.432287,0 days 00:00:37.097499,9,17,14,18,23,70,87,29,41,COMPLETE
424,22908.973805463796,2025-08-06 17:02:35.000061,2025-08-06 17:03:13.339421,0 days 00:00:38.339360,9,8,14,32,12,68,90,20,31,COMPLETE
425,73720.5233426836,2025-08-06 17:02:38.144549,2025-08-06 17:03:14.659923,0 days 00:00:36.515374,6,8,14,34,23,68,91,20,42,COMPLETE
426,14990.895727396257,2025-08-06 17:02:45.640282,2025-08-06 17:03:21.050932,0 days 00:00:35.410650,6,8,14,32,30,68,37,20,27,COMPLETE
427,94189.69003211684,2025-08-06 17:02:47.460182,2025-08-06 17:03:27.122756,0 days 00:00:39.662574,6,8,14,34,30,67,93,20,42,COMPLETE
428,2590.0054593420873,2025-08-06 17:03:13.430834,2025-08-06 17:03:51.755554,0 days 00:00:38.324720,37,11,14,26,24,67,77,20,27,COMPLETE
429,141193.4482718892,2025-08-06 17:03:14.714379,2025-08-06 17:03:50.866448,0 days 00:00:36.152069,5,12,14,26,30,67,76,16,14,COMPLETE
430,68292.47842345532,2025-08-06 17:03:21.073384,2025-08-06 17:03:58.449989,0 days 00:00:37.376605,5,12,16,26,22,60,75,15,32,COMPLETE
431,178530.43407010235,2025-08-06 17:03:27.175214,2025-08-06 17:04:05.023412,0 days 00:00:37.848198,5,12,16,26,24,69,76,14,14,COMPLETE
432,32597.689027601013,2025-08-06 17:03:50.940535,2025-08-06 17:04:26.090211,0 days 00:00:35.149676,11,6,16,36,22,69,101,10,32,COMPLETE
433,17394.70282903812,2025-08-06 17:03:51.795910,2025-08-06 17:04:27.768268,0 days 00:00:35.972358,7,20,16,36,22,69,44,107,34,COMPLETE
434,34518.31502331076,2025-08-06 17:03:58.486501,2025-08-06 17:04:36.487793,0 days 00:00:38.001292,7,19,12,36,25,69,99,144,34,COMPLETE
435,58323.69881895413,2025-08-06 17:04:05.051185,2025-08-06 17:04:41.332782,0 days 00:00:36.281597,7,19,12,24,25,69,101,10,34,COMPLETE
436,123480.41238149094,2025-08-06 17:04:26.195198,2025-08-06 17:05:04.614781,0 days 00:00:38.419583,7,20,12,36,25,70,82,28,30,COMPLETE
437,87032.13878316293,2025-08-06 17:04:27.797241,2025-08-06 17:05:03.950059,0 days 00:00:36.152818,7,7,12,24,25,70,82,26,30,COMPLETE
438,79797.60078653744,2025-08-06 17:04:36.557098,2025-08-06 17:05:12.656838,0 days 00:00:36.099740,7,7,15,24,28,70,82,26,30,COMPLETE
439,16451.25228123985,2025-08-06 17:04:41.369657,2025-08-06 17:05:17.246975,0 days 00:00:35.877318,5,7,15,38,10,70,95,26,21,COMPLETE
440,81968.27595882077,2025-08-06 17:05:03.966953,2025-08-06 17:05:37.898405,0 days 00:00:33.931452,5,11,11,35,24,68,94,37,23,COMPLETE
441,301966.88485562155,2025-08-06 17:05:04.644250,2025-08-06 17:05:40.512603,0 days 00:00:35.868353,5,11,13,39,28,64,89,39,23,COMPLETE
442,142390.06059267515,2025-08-06 17:05:12.747158,2025-08-06 17:05:48.552075,0 days 00:00:35.804917,5,11,14,39,23,68,94,33,31,COMPLETE
443,11844.409843358528,2025-08-06 17:05:17.291407,2025-08-06 17:05:53.137198,0 days 00:00:35.845791,5,11,14,34,23,68,89,295,11,COMPLETE
444,5065.538901906779,2025-08-06 17:05:37.973394,2025-08-06 17:06:13.422836,0 days 00:00:35.449442,11,11,13,34,23,66,59,295,28,COMPLETE
445,2421.7248211532583,2025-08-06 17:05:40.555797,2025-08-06 17:06:17.084445,0 days 00:00:36.528648,60,11,13,39,28,63,90,38,24,COMPLETE
446,7979.26421482523,2025-08-06 17:05:48.607584,2025-08-06 17:06:25.665357,0 days 00:00:37.057773,13,11,13,39,28,63,59,43,18,COMPLETE
447,27562.433410738537,2025-08-06 17:05:53.154680,2025-08-06 17:06:28.550639,0 days 00:00:35.395959,11,11,13,42,28,65,89,19,23,COMPLETE
448,7462.665954483401,2025-08-06 17:06:13.434664,2025-08-06 17:06:48.204256,0 days 00:00:34.769592,9,11,13,39,28,63,89,57,23,COMPLETE
449,1969.0286772589438,2025-08-06 17:06:17.101892,2025-08-06 17:06:53.750070,0 days 00:00:36.648178,66,12,13,39,27,64,88,42,19,COMPLETE
450,11944.111463106618,2025-08-06 17:06:25.687306,2025-08-06 17:07:01.299330,0 days 00:00:35.612024,9,14,13,38,29,65,88,15,22,COMPLETE
451,-461.276915889992,2025-08-06 17:06:28.587913,2025-08-06 17:07:03.340671,0 days 00:00:34.752758,48,12,13,22,29,63,185,15,22,COMPLETE
452,14353.47335876561,2025-08-06 17:06:48.335447,2025-08-06 17:07:24.900826,0 days 00:00:36.565379,66,12,13,17,27,65,83,10,25,COMPLETE
453,69518.62379858362,2025-08-06 17:06:53.761429,2025-08-06 17:07:31.499027,0 days 00:00:37.737598,8,14,14,19,17,69,81,10,26,COMPLETE
454,29522.138595986256,2025-08-06 17:07:01.338158,2025-08-06 17:07:37.411635,0 days 00:00:36.073477,7,18,14,22,27,69,166,10,25,COMPLETE
455,206621.29636479818,2025-08-06 17:07:03.358440,2025-08-06 17:07:41.335222,0 days 00:00:37.976782,8,10,14,40,27,69,82,10,25,COMPLETE
456,22206.68800044046,2025-08-06 17:07:24.917108,2025-08-06 17:08:03.148804,0 days 00:00:38.231696,8,18,14,38,27,64,96,22,21,COMPLETE
457,47855.2912537558,2025-08-06 17:07:31.588395,2025-08-06 17:08:09.890846,0 days 00:00:38.302451,7,18,14,25,27,70,96,22,28,COMPLETE
458,60441.107490976385,2025-08-06 17:07:37.431393,2025-08-06 17:08:14.133493,0 days 00:00:36.702100,6,10,14,38,26,70,209,32,28,COMPLETE
459,796.8243584407227,2025-08-06 17:07:41.358398,2025-08-06 17:08:17.334622,0 days 00:00:35.976224,6,19,18,38,6,64,98,22,21,COMPLETE
460,52858.860544937124,2025-08-06 17:08:03.165197,2025-08-06 17:08:41.035243,0 days 00:00:37.870046,6,19,14,25,26,70,93,33,27,COMPLETE
461,74676.03613602387,2025-08-06 17:08:09.903075,2025-08-06 17:08:47.871436,0 days 00:00:37.968361,6,10,14,23,26,64,93,33,24,COMPLETE
462,98959.69408199213,2025-08-06 17:08:14.196774,2025-08-06 17:08:51.038285,0 days 00:00:36.841511,6,19,6,25,28,64,111,19,24,COMPLETE
463,142736.1327895372,2025-08-06 17:08:17.354237,2025-08-06 17:08:55.917512,0 days 00:00:38.563275,5,11,14,25,19,68,109,33,29,COMPLETE
464,146248.03710501204,2025-08-06 17:08:41.087807,2025-08-06 17:09:19.309891,0 days 00:00:38.222084,5,11,15,41,29,68,79,18,24,COMPLETE
465,305477.9052875376,2025-08-06 17:08:47.915147,2025-08-06 17:09:25.951242,0 days 00:00:38.036095,5,11,15,37,29,68,112,19,29,COMPLETE
466,10365.841245163194,2025-08-06 17:08:51.062288,2025-08-06 17:09:28.403694,0 days 00:00:37.341406,5,11,15,35,19,68,78,190,29,COMPLETE
467,31255.255262215032,2025-08-06 17:08:55.934924,2025-08-06 17:09:34.247335,0 days 00:00:38.312411,9,11,15,35,29,68,86,25,29,COMPLETE
468,374.4962390202287,2025-08-06 17:09:19.342457,2025-08-06 17:09:53.337930,0 days 00:00:33.995473,10,17,13,35,22,50,69,28,32,COMPLETE
469,25871.79974648941,2025-08-06 17:09:26.026781,2025-08-06 17:10:01.760093,0 days 00:00:35.733312,9,8,15,37,29,66,85,16,27,COMPLETE
470,14434.166944582197,2025-08-06 17:09:28.421044,2025-08-06 17:10:06.864030,0 days 00:00:38.442986,10,8,15,37,29,67,106,16,27,COMPLETE
471,106752.31544877146,2025-08-06 17:09:34.265408,2025-08-06 17:10:12.815008,0 days 00:00:38.549600,8,8,13,41,30,66,105,15,27,COMPLETE
472,67585.13098962665,2025-08-06 17:09:53.413299,2025-08-06 17:10:32.095655,0 days 00:00:38.682356,8,8,15,37,29,66,106,15,27,COMPLETE
473,94068.56241302982,2025-08-06 17:10:01.767414,2025-08-06 17:10:37.958841,0 days 00:00:36.191427,7,12,13,37,30,67,82,15,26,COMPLETE
474,114060.64266628385,2025-08-06 17:10:06.891307,2025-08-06 17:10:41.739982,0 days 00:00:34.848675,7,18,9,37,30,66,128,20,26,COMPLETE
475,539.3774409766412,2025-08-06 17:10:12.826956,2025-08-06 17:10:51.490507,0 days 00:00:38.663551,7,12,17,21,30,54,118,24,26,COMPLETE
476,1375.790729043764,2025-08-06 17:10:32.160264,2025-08-06 17:11:08.885271,0 days 00:00:36.725007,7,10,17,37,30,54,113,20,26,COMPLETE
477,47744.541097688445,2025-08-06 17:10:38.002650,2025-08-06 17:11:15.322227,0 days 00:00:37.319577,7,10,19,24,28,67,113,23,31,COMPLETE
478,9875.151279875528,2025-08-06 17:10:41.761850,2025-08-06 17:11:17.020446,0 days 00:00:35.258596,5,10,11,24,28,67,65,277,39,COMPLETE
479,67272.62990868074,2025-08-06 17:10:51.555409,2025-08-06 17:11:24.428217,0 days 00:00:32.872808,5,10,14,23,28,67,64,24,31,COMPLETE
480,47309.598982840034,2025-08-06 17:11:08.922713,2025-08-06 17:11:44.522184,0 days 00:00:35.599471,5,17,14,24,28,67,134,25,31,COMPLETE
481,56177.03565210149,2025-08-06 17:11:15.360216,2025-08-06 17:11:53.169562,0 days 00:00:37.809346,5,19,14,23,28,69,140,26,33,COMPLETE
482,210623.0738859266,2025-08-06 17:11:17.072197,2025-08-06 17:11:54.774987,0 days 00:00:37.702790,5,6,14,23,28,69,121,26,20,COMPLETE
483,232985.6902938104,2025-08-06 17:11:24.462433,2025-08-06 17:12:01.419430,0 days 00:00:36.956997,5,19,14,20,27,69,86,10,33,COMPLETE
484,56019.300766384,2025-08-06 17:11:44.565556,2025-08-06 17:12:20.204046,0 days 00:00:35.638490,8,20,14,38,27,69,91,10,33,COMPLETE
485,27048.545912582405,2025-08-06 17:11:53.213592,2025-08-06 17:12:30.033277,0 days 00:00:36.819685,9,6,15,20,27,69,46,14,29,COMPLETE
486,34555.87897308397,2025-08-06 17:11:54.776325,2025-08-06 17:12:29.385485,0 days 00:00:34.609160,9,20,13,38,29,68,149,10,28,COMPLETE
487,29340.997361233047,2025-08-06 17:12:01.479615,2025-08-06 17:12:36.981399,0 days 00:00:35.501784,9,7,12,36,29,68,173,19,29,COMPLETE
488,32280.287084145773,2025-08-06 17:12:20.230291,2025-08-06 17:12:56.707643,0 days 00:00:36.477352,9,7,15,36,29,68,46,18,43,COMPLETE
489,93680.14214767443,2025-08-06 17:12:29.481497,2025-08-06 17:13:09.034951,0 days 00:00:39.553454,12,7,15,33,24,68,77,18,30,COMPLETE
490,145232.59555223436,2025-08-06 17:12:30.104232,2025-08-06 17:13:06.152563,0 days 00:00:36.048331,11,7,12,36,24,68,79,20,36,COMPLETE
491,17261.723317938307,2025-08-06 17:12:37.002586,2025-08-06 17:13:13.082795,0 days 00:00:36.080209,11,11,15,26,24,68,101,38,30,COMPLETE
492,19812.455329969627,2025-08-06 17:12:56.802264,2025-08-06 17:13:29.160849,0 days 00:00:32.358585,11,13,13,33,24,70,101,31,30,COMPLETE
493,-inf,2025-08-06 17:13:06.286266,2025-08-06 17:13:11.404643,0 days 00:00:05.118377,7,18,13,16,26,70,100,39,30,COMPLETE
494,76154.7469637411,2025-08-06 17:13:09.083384,2025-08-06 17:13:46.411679,0 days 00:00:37.328295,7,18,13,26,23,70,99,39,32,COMPLETE
495,222017.94860594117,2025-08-06 17:13:11.448643,2025-08-06 17:13:50.162447,0 days 00:00:38.713804,6,11,14,25,26,65,84,31,32,COMPLETE
496,228347.12785310746,2025-08-06 17:13:13.114665,2025-08-06 17:13:53.145391,0 days 00:00:40.030726,7,12,14,25,23,69,85,30,28,COMPLETE
497,64790.58162167904,2025-08-06 17:13:29.271482,2025-08-06 17:14:08.429193,0 days 00:00:39.157711,7,12,16,39,23,69,40,30,28,COMPLETE
498,206467.81423391122,2025-08-06 17:13:46.491209,2025-08-06 17:14:24.913471,0 days 00:00:38.422262,6,12,14,25,26,69,85,29,41,COMPLETE
499,749.36123753841,2025-08-06 17:13:50.229005,2025-08-06 17:14:28.295570,0 days 00:00:38.066565,75,12,16,40,23,61,92,15,28,COMPLETE
500,15485.619270691503,2025-08-06 17:13:53.148016,2025-08-06 17:14:31.494671,0 days 00:00:38.346655,25,9,16,43,29,66,92,15,23,COMPLETE
501,18540.813630441422,2025-08-06 17:14:08.467207,2025-08-06 17:14:44.304789,0 days 00:00:35.837582,6,9,14,34,30,61,92,217,23,COMPLETE
502,29835.25434992244,2025-08-06 17:14:24.935887,2025-08-06 17:15:03.218683,0 days 00:00:38.282796,5,8,14,34,28,61,91,231,23,COMPLETE
503,31004.090507956,2025-08-06 17:14:28.366717,2025-08-06 17:15:06.357121,0 days 00:00:37.990404,5,17,17,34,28,62,72,176,23,COMPLETE
504,29206.96925577823,2025-08-06 17:14:31.516744,2025-08-06 17:15:10.743974,0 days 00:00:39.227230,5,8,17,34,27,62,89,100,16,COMPLETE
505,137517.9507512972,2025-08-06 17:14:44.436713,2025-08-06 17:15:24.255249,0 days 00:00:39.818536,5,8,17,27,27,67,88,49,12,COMPLETE
506,68763.82596774265,2025-08-06 17:15:03.257342,2025-08-06 17:15:43.539542,0 days 00:00:40.282200,8,11,17,24,27,67,73,22,16,COMPLETE
507,34350.84526171723,2025-08-06 17:15:06.411184,2025-08-06 17:15:46.755358,0 days 00:00:40.344174,8,11,14,24,27,67,81,22,16,COMPLETE
508,307924.550481108,2025-08-06 17:15:10.789684,2025-08-06 17:15:51.631560,0 days 00:00:40.841876,8,19,14,38,25,67,82,22,29,COMPLETE
509,53275.74956590624,2025-08-06 17:15:24.303837,2025-08-06 17:16:01.498698,0 days 00:00:37.194861,8,11,13,35,25,69,80,22,31,COMPLETE
510,50082.4404319951,2025-08-06 17:15:43.578174,2025-08-06 17:16:19.773192,0 days 00:00:36.195018,8,10,13,35,25,70,80,22,31,COMPLETE
511,125911.47640448758,2025-08-06 17:15:46.774585,2025-08-06 17:16:22.814964,0 days 00:00:36.040379,7,19,13,35,25,69,82,15,38,COMPLETE
512,43448.342874415284,2025-08-06 17:15:51.643306,2025-08-06 17:16:27.835143,0 days 00:00:36.191837,15,19,13,38,24,66,78,15,29,COMPLETE
513,201996.96551796648,2025-08-06 17:16:01.525666,2025-08-06 17:16:36.924941,0 days 00:00:35.399275,10,19,15,39,25,65,77,15,30,COMPLETE
514,13241.734467425638,2025-08-06 17:16:19.868138,2025-08-06 17:16:56.747914,0 days 00:00:36.879776,10,20,15,37,25,66,86,87,29,COMPLETE
515,255783.66866958264,2025-08-06 17:16:22.826825,2025-08-06 17:16:58.967025,0 days 00:00:36.140200,10,19,15,39,24,66,76,10,29,COMPLETE
516,37678.320124310994,2025-08-06 17:16:27.847088,2025-08-06 17:17:04.164041,0 days 00:00:36.316953,10,19,15,39,25,65,87,27,29,COMPLETE
517,30957.351251303295,2025-08-06 17:16:36.984175,2025-08-06 17:17:12.536477,0 days 00:00:35.552302,10,18,18,38,24,65,87,26,29,COMPLETE
518,2765.1906721184573,2025-08-06 17:16:56.785420,2025-08-06 17:17:34.361663,0 days 00:00:37.576243,30,18,18,38,24,64,97,246,29,COMPLETE
519,6304.21126874819,2025-08-06 17:16:58.984288,2025-08-06 17:17:34.737779,0 days 00:00:35.753491,69,18,18,38,24,64,88,26,32,COMPLETE
520,9431.91911872453,2025-08-06 17:17:04.166532,2025-08-06 17:17:40.416935,0 days 00:00:36.250403,62,18,18,37,24,64,95,36,32,COMPLETE
521,57165.06241736587,2025-08-06 17:17:12.691692,2025-08-06 17:17:50.518862,0 days 00:00:37.827170,7,19,14,38,24,68,96,35,31,COMPLETE
